model.name,model.id,firm.id,cdid,id,price,mpd,air,mpg,space,hpwt,trend,share,outshr,y
SA900 ,475,11,18,4387,1.3163488654044855,2.626109936575053,1,2.1,1.226925,0.4021937842778794,17,6.559301949800711e-5,0.8916118388452009,-1.9669292787123371
SA9000,476,11,18,4388,7.965545822293752,2.626109936575053,1,2.1,1.262386,0.413633355393779,17,3.873747710869331e-5,0.8916118388452009,-2.4935910267293995
SBJUST,490,5,18,4389,-6.947387398331779,4.626955602536999,0,3.7,0.840768,0.3987915407854985,17,2.9422600452439944e-4,0.8916118388452009,-0.4660503640143734
SBDL  ,486,5,18,4390,-4.15786922419822,3.126321353065539,0,2.5,1.1418840000000001,0.4054054054054054,17,3.7053754174297106e-4,0.8916118388452009,-0.23544379206470012
SBDLSW,488,5,18,4391,-3.6506841016284817,3.126321353065539,0,2.5,1.156272,0.3829787234042553,17,7.080146504362814e-4,0.8916118388452009,0.4120662272771698
SBXT  ,495,5,18,4394,-3.1434989790587444,3.126321353065539,0,2.5,1.18104,0.40842105263157896,17,1.516427878918453e-4,0.8916118388452009,-1.1288708834929455
TYTERC,517,1,18,4395,-5.930481227579453,3.876638477801269,0,3.1,1.0668799999999998,0.39,17,0.001127383388990628,0.8916118388452009,0.8772560827205345
TYCORO,503,1,18,4397,-4.239864152346994,3.126321353065539,0,2.5,1.1103560000000001,0.4077933846850929,17,0.0017030916729505548,0.8916118388452009,1.2898019505752583
TYCELL,500,1,18,4399,-2.295654515829664,2.7511627906976748,0,2.2,1.156887,0.4720853858784893,17,7.14542712485188e-4,0.8916118388452009,0.42124421621952557
TYSUPR,516,1,18,4400,6.235199245793325,2.250951374207188,1,1.8,1.2496530000000001,0.5782017924255565,17,2.1109555100721748e-4,0.8916118388452009,-0.7980876795624461
TYCAMR,498,1,18,4401,-2.5492470771145346,2.7511627906976748,0,2.2,1.22007,0.4275092936802974,17,0.0022984487773349133,0.8916118388452009,1.5895911708310777
TYMR2 ,512,1,18,4403,-0.9347077702675364,3.0012684989429173,0,2.4,1.0200799999999999,0.4893617021276595,17,8.665302165248304e-5,0.8916118388452009,-1.6884866714283682
TYCRES,504,1,18,4404,5.356078366672449,2.250951374207188,1,1.8,1.2488700000000001,0.46875000000000006,17,1.5291392868684692e-4,0.8916118388452009,-1.120523353413839
VWFOX ,543,7,18,4405,-5.937243695880384,3.126321353065539,0,2.5,1.02942,0.36986301369863017,17,6.132931164494237e-4,0.8916118388452009,0.2684444298696045
VWCABR,541,7,18,4407,0.45328884849831397,3.0012684989429173,0,2.4,0.9890259999999998,0.3992901508429459,17,1.3778950770225142e-4,0.8916118388452009,-1.2246713447215178
VWGOLF,544,7,18,4408,-4.407235242795008,3.126321353065539,0,2.5,1.0443799999999999,0.4526935264825713,17,1.1742971022298825e-4,0.8916118388452009,-1.384558615192553
VWJETT,545,7,18,4409,-3.9761278886107307,3.126321353065539,0,2.5,1.124635,0.45064377682403434,17,5.497360766993428e-4,0.8916118388452009,0.15903974360087947
VWSCIR,550,7,18,4410,0.1489777749564709,2.7511627906976748,0,2.2,1.0737359999999998,0.5378224748578925,17,4.043951308844124e-5,0.8916118388452009,-2.4505912051744563
VWQUAN,547,7,18,4411,3.052612601668221,2.3760042283298097,1,1.9,1.20624,0.4157218442932729,17,3.265108262415167e-5,0.8916118388452009,-2.664520545263107
VVDL  ,532,6,18,4413,2.2580225763089636,2.7511627906976748,1,2.2,1.2780269999999998,0.38934426229508196,17,4.265539157599914e-4,0.8916118388452009,-0.0946597855238478
VV740 ,526,6,18,4415,6.3704486118119235,2.7511627906976748,1,2.2,1.305612,0.38881309686221005,17,4.834859420445977e-4,0.8916118388452009,0.03062368016261008
VV760 ,528,6,18,4417,14.612206853570164,2.1258985200845664,1,1.7,1.305612,0.4379341588643914,17,1.2590757298287192e-4,0.8916118388452009,-1.3148504688903753
VV780 ,530,6,18,4419,20.18279011646112,2.1258985200845664,1,1.7,1.308384,0.42509527997654645,17,1.8108370138963696e-5,0.8916118388452009,-3.254024288912296
YUYUGO,557,23,18,4420,-8.211968970605659,3.5014799154334035,0,2.8,0.8437299999999999,0.2838427947598253,17,3.3982548745017775e-4,0.8916118388452009,-0.3219663452734922
ACINTE,1,3,19,4421,-1.2210969394110478,3.1576885406464257,0,2.6,1.1066719999999997,0.5101599654128837,18,8.291643009416479e-4,0.9009255787545395,0.5596279922414213
ACLEGE,2,3,19,4422,6.464386931556692,2.307541625857003,1,1.9,1.313234,0.5047318611987383,18,6.920415224913495e-4,0.9009255787545395,0.3788556224342958
ARMILA,33,20,19,4423,3.137774028330888,2.1860920666013715,1,1.8,1.09461,0.5297557619539044,18,1.1783988773072514e-5,0.9009255787545395,-3.6940486085499344
AD80  ,9,7,19,4424,3.84341918962121,2.671890303623899,1,2.2,1.1759210000000002,0.41347626339969373,18,4.927849850557597e-5,0.9009255787545395,-2.26330248485921
AD90  ,11,7,19,4425,8.649870802524436,2.428991185112635,1,2,1.1759210000000002,0.4661168877733955,18,4.7135955092290055e-5,0.9009255787545395,-2.3077542474300436
AD1002,3,7,19,4426,10.617612738008308,2.1860920666013715,1,1.8,1.375878,0.43046357615894043,18,8.99868233580083e-5,0.9009255787545395,-1.6611270825049917
AD1002,3,7,19,4427,13.327290157363148,2.1860920666013715,1,1.8,1.375878,0.39840637450199207,18,2.1425434132859116e-5,0.9009255787545395,-3.0962116077943147
BW323 ,59,8,19,4428,8.117612738008308,2.1860920666013715,1,1.8,1.103544,0.597864768683274,18,3.3316550076595926e-4,0.9009255787545395,-0.3521509691690712
BW525E,64,8,19,4429,18.077290157363148,2.1860920666013715,1,1.8,1.2801620000000002,0.49484536082474223,18,2.1639688474187708e-4,0.9009255787545395,-0.7836761839471009
BW635 ,74,8,19,4430,26.141806286395408,1.821743388834476,1,1.5,1.287384,0.5892351274787536,18,1.4997803893001382e-5,0.9009255787545395,-3.4528865517330463
BW735I,79,8,19,4431,31.78696757671799,1.821743388834476,1,1.5,1.403358,0.5423728813559322,18,1.114122574908674e-4,0.9009255787545395,-1.4475529822069326
GEOMET,249,19,19,4432,-6.926742100701369,6.436826640548483,0,5.3,0.90582,0.30914826498422715,18,5.645601894008378e-4,0.9009255787545395,0.17525666719305644
CHCOLT,94,16,19,4433,-6.375935649088466,3.886385896180216,0,3.2,1.0410719999999998,0.3673469387755102,18,6.245514049728432e-4,0.9009255787545395,0.2762433050021862
CHCONQ,95,16,19,4434,3.5401933831695995,2.1860920666013715,0,1.8,1.182956,0.6202573408116132,18,5.356358533214779e-5,0.9009255787545395,-2.1799208759201587
CHMEDA,96,16,19,4435,-3.370290487798144,2.79333986287953,0,2.3,1.2366,0.3886792452830189,18,4.177959655907528e-5,0.9009255787545395,-2.428382235218658
CHSUMM,97,16,19,4436,-4.223516294249756,3.522037218413321,0,2.9,1.117557,0.3566710700132101,18,2.0461289596880459e-4,0.9009255787545395,-0.8396704533016752
CHVIST,99,16,19,4437,-2.4727098426368546,2.671890303623899,0,2.2,1.144368,0.37585421412300685,18,1.381940501569413e-4,0.9009255787545395,-1.2321314769866323
CHTC  ,98,16,19,4438,14.851483705750244,2.0646425073457397,1,1.7,1.2042300000000001,0.6153846153846154,18,3.106687949264572e-5,0.9009255787545395,-2.7246480513618305
FDFEST,215,18,19,4439,-6.863838874894917,4.615083251714006,0,3.8,0.88796,0.3385872737886748,18,7.423912927035684e-4,0.9009255787545395,0.44908611784159724
HDCIVI,257,3,19,4440,-6.612225971669111,4.1292850146914795,0,3.4,1.0240159999999998,0.34773969200198707,18,0.0025174885106109463,0.9009255787545395,1.6702267257898988
HNACCO,261,3,19,4441,-2.26948403618524,3.2791380999020574,0,2.7,1.211178,0.48,18,0.0038780035780475,0.9009255787545395,2.1022854234715114
HNPREL,262,3,19,4442,-0.515451778120724,2.79333986287953,1,2.3,1.1817879999999998,0.40451186308829246,18,4.5850429044318506e-4,0.9009255787545395,-0.03282068576650943
HYEXCE,263,21,19,4443,-6.560613068443304,3.2791380999020574,0,2.7,1.015279,0.31539888682745826,18,0.0015854821258315746,0.9009255787545395,1.2078534854098546
HYSONA,264,21,19,4444,-3.942871132959433,2.671890303623899,0,2.2,1.2698270000000003,0.4098360655737705,18,3.706600104984627e-4,0.9009255787545395,-0.2455051062905813
ISI-MA,269,13,19,4445,-5.488032423282014,4.007835455435847,0,3.3,1.004244,0.35282258064516125,18,1.2641006138386878e-4,0.9009255787545395,-1.321259256882641
ISIIMP,270,13,19,4446,-0.20577435876588623,2.428991185112635,1,2,1.1253520000000001,0.3806228373702422,18,4.7135955092290055e-5,0.9009255787545395,-2.3077542474300436
JAGXJ6,273,22,19,4447,23.722451447685728,2.0646425073457397,1,1.7,1.549596,0.4994877049180328,18,1.5533439746322862e-4,0.9009255787545395,-1.115210138927731
JAGXJS,274,22,19,4448,26.948257899298632,1.5788442703232128,1,1.3,1.3534019999999998,0.6525529265255293,18,4.7135955092290055e-5,0.9009255787545395,-2.3077542474300436
MZ323 ,346,4,19,4449,-6.560613068443304,3.1576885406464257,0,2.6,1.048464,0.3904761904761904,18,6.524044693455601e-4,0.9009255787545395,0.31987438636159116
MZ626 ,348,4,19,4450,-2.5283550039271763,2.914789422135162,0,2.4,1.1923450000000002,0.42471042471042475,18,5.645601894008378e-4,0.9009255787545395,0.17525666719305644
MZMX6 ,353,4,19,4451,-2.5686775845723364,2.914789422135162,0,2.4,1.29564,0.39007092198581567,18,2.3567977546145027e-5,0.9009255787545395,-3.000901427989989
MZ929 ,350,4,19,4452,6.706322415427664,2.307541625857003,1,1.9,1.2918390000000002,0.4684257337681589,18,2.0675543938209048e-4,0.9009255787545395,-0.8292536924434195
MZRX7 ,358,4,19,4453,2.190193383169598,2.0646425073457397,0,1.7,1.1298350000000001,0.5714285714285715,18,1.7354601647615885e-4,0.9009255787545395,-1.0043475461159215
MB190 ,289,9,19,4454,13.714386931556696,2.307541625857003,1,1.9,1.164415,0.5346869712351946,18,1.5533439746322862e-4,0.9009255787545395,-1.115210138927731
MB3002,306,9,19,4455,19.851483705750244,2.428991185112635,1,2,1.2823200000000001,0.4922118380062306,18,5.784867215871962e-5,0.9009255787545395,-2.1029598347840306
MB300 ,305,9,19,4456,24.407935318653465,2.1860920666013715,1,1.8,1.2823200000000001,0.5421133231240428,18,2.42107405701308e-4,0.9009255787545395,-0.6714088820760189
MB300S,310,9,19,4457,29.690193383169593,2.0646425073457397,1,1.7,1.452642,0.4745308310991957,18,6.749011751850622e-5,0.9009255787545395,-1.9488091549567716
MB300S,310,9,19,4458,32.674064350911536,2.0646425073457397,1,1.7,1.492077,0.46949602122015915,18,4.0708324852432325e-5,0.9009255787545395,-2.4543577216219195
MB420S,313,9,19,4459,37.60148370575025,1.821743388834476,1,1.5,1.492077,0.5173745173745173,18,8.034537799822169e-5,0.9009255787545395,-1.774455767811995
MB560S,316,9,19,4460,46.52890306058895,1.7002938295788443,1,1.4,1.492077,0.5833333333333333,18,5.784867215871962e-5,0.9009255787545395,-2.1029598347840306
MB560S,316,9,19,4461,40.03696757671799,1.821743388834476,1,1.5,1.271115,0.6126855600539811,18,7.927410629157873e-5,0.9009255787545395,-1.7878787881441358
MB560S,316,9,19,4462,52.625677254137344,1.7002938295788443,1,1.4,1.43424,0.6079182630906769,18,1.8211619012930248e-5,0.9009255787545395,-3.258730537292088
MCXR4T,335,18,19,4463,4.173257899298632,2.307541625857003,1,1.9,1.2131200000000002,0.5993150684931507,18,4.285086826571823e-5,0.9009255787545395,-2.4030644272343693
MCSCOR,332,18,19,4464,8.441806286395405,2.307541625857003,1,1.9,1.29548,0.4458204334365325,18,5.034977021221892e-5,0.9009255787545395,-2.241796279638246
MTMIRA,340,10,19,4465,-4.617064681346531,3.886385896180216,0,3.2,1.042659,0.36193029490616624,18,3.1174006663310015e-4,0.9009255787545395,-0.41862061417681407
MTGALA,339,10,19,4466,-2.9138388748949176,2.79333986287953,0,2.3,1.226613,0.39215686274509803,18,3.267378705261015e-4,0.9009255787545395,-0.37163210474089414
MTSIGM,342,10,19,4467,2.0039030605889536,2.1860920666013715,1,1.8,1.239286,0.4617886178861788,18,2.2496705839502073e-5,0.9009255787545395,-3.0474214436248825
MTPREC,341,10,19,4468,-7.130774358765885,3.2791380999020574,0,2.7,1.015279,0.3146691346598797,18,1.6069075599644338e-4,0.9009255787545395,-1.0813085872520496
NISENT,366,2,19,4469,-6.117064681346531,3.2791380999020574,0,2.7,1.0898019999999997,0.4174397031539889,18,0.0023675104716809323,0.9009255787545395,1.6088039131634924
NIPULS,365,2,19,4470,-2.0848066168304005,3.1576885406464257,0,2.6,1.1005649999999998,0.3768844221105528,18,2.560339378876664e-4,0.9009255787545395,-0.6154803294167941
NISTAN,367,2,19,4471,-1.9235162942497563,3.522037218413321,0,2.9,1.1823700000000001,0.33935018050541516,18,4.5743301873654214e-4,0.9009255787545395,-0.03515986811968119
NIMAXI,364,2,19,4472,2.3506772541373415,2.428991185112635,1,2,1.3000679999999998,0.5184705119896307,18,0.001167686160240822,0.9009255787545395,0.9019890938748834
NI240-,361,2,19,4473,-1.0767421007013684,2.428991185112635,0,2,1.1837,0.5269100489273616,18,7.306073039304959e-4,0.9009255787545395,0.43308577649515634
NI300Z,363,2,19,4474,10.254709512201856,2.0646425073457397,1,1.7,1.177386,0.5214917825537294,18,2.8174445884709737e-4,0.9009255787545395,-0.5197898491705395
PTLEMA,459,19,19,4475,-6.43964532650782,3.643486777668952,0,3,1.0722349999999998,0.34644194756554303,18,4.777871811627583e-4,0.9009255787545395,0.008375070671758245
PS944 ,438,12,19,4476,15.049064350911536,2.307541625857003,1,1.9,1.1610999999999998,0.5652477320307049,18,1.3926532186358425e-5,0.9009255787545395,-3.526994523886769
PS944T,439,12,19,4477,24.448257899298632,2.307541625857003,1,1.9,1.153587,0.8238825883922615,18,8.570173653143647e-6,0.9009255787545395,-4.012502339668469
PS911C,425,12,19,4478,29.532935318653465,2.1860920666013715,1,1.8,1.09785,0.7764876632801162,18,2.892433607935981e-5,0.9009255787545395,-2.796107015343976
PS911T,427,12,19,4479,45.47648370575025,1.7002938295788443,1,1.4,1.180611,0.9475806451612903,18,1.0712717066429558e-5,0.9009255787545395,-3.7893587883542583
PS911C,425,12,19,4480,56.83535467349219,2.1860920666013715,1,1.8,1.08745,0.772599311854864,18,2.0354162426216163e-5,0.9009255787545395,-3.147504902181865
PS928 ,434,12,19,481,48.35551596381476,1.7002938295788443,1,1.4,1.287663,0.9015691868758916,18,8.570173653143647e-6,0.9009255787545395,-4.012502339668469
SA900 ,475,11,19,4482,1.9442256412341141,2.671890303623899,1,2.2,1.2255950000000002,0.4726735598227474,18,1.478354955167279e-4,0.9009255787545395,-1.164690196191101
SA900T,478,11,19,4484,7.428096608976048,2.5504407443682666,1,2.1,1.2255950000000002,0.579080709373869,18,9.105809506465125e-5,0.9009255787545395,-1.6492926248579884
SA9000,476,11,19,4485,7.952290157363148,2.671890303623899,1,2.2,1.262386,0.43275632490013316,18,2.785306437271685e-5,0.9009255787545395,-2.8338473433268234
SA9000,476,11,19,4486,13.153903060588956,2.671890303623899,1,2.2,1.306108,0.5077753094255792,18,3.535196631921754e-5,0.9009255787545395,-2.5954363198818253
SA9000,476,11,19,4487,13.073257899298628,2.671890303623899,1,2.2,1.262386,0.5084207181442645,18,2.9995607786002764e-5,0.9009255787545395,-2.759739371173101
SBWAGO,494,5,19,4488,-2.2057743587658862,3.036238981390794,0,2.5,1.156272,0.37974683544303794,18,2.1425434132859116e-4,0.9009255787545395,-0.7936265148002679
SBXT  ,495,5,19,4489,-1.2202904877981435,2.914789422135162,0,2.4,1.18104,0.395112016293279,18,1.285526047971547e-4,0.9009255787545395,-1.3044521385662584
SBJUST,490,5,19,4490,-7.030774358765885,4.1292850146914795,0,3.4,0.87882,0.37822349570200575,18,2.3032341692823553e-4,0.9009255787545395,-0.7213058532206418
TYCORO,503,1,19,4491,-4.867871132959434,3.643486777668952,0,3,1.1103560000000001,0.4077933846850929,18,0.002131830696219482,0.9009255787545395,1.5039460363702322
TYTERC,517,1,19,4492,-5.972709842636853,4.250734573947111,0,3.5,1.0668799999999998,0.39,18,0.001044489913976882,0.9009255787545395,0.7904935896495413
TYCELI,499,1,19,4493,-2.2388388748949186,3.1576885406464257,0,2.6,1.1683279999999998,0.4720853858784893,18,6.631171864119896e-4,0.9009255787545395,0.3361613913362902
TYSUPR,516,1,19,4494,6.27083854445992,2.1860920666013715,1,1.8,1.2496530000000001,0.5782017924255565,18,1.5533439746322862e-4,0.9009255787545395,-1.115210138927731
TYCAMR,498,1,19,4495,-1.8194840361852407,3.1576885406464257,0,2.6,1.227354,0.4275092936802974,18,0.0027531682860723965,0.9009255787545395,1.75971729654096
TYCRES,504,1,19,4496,5.575677254137343,2.307541625857003,1,1.9,1.2760079999999998,0.5560433128475271,18,2.560339378876664e-4,0.9009255787545395,-0.6154803294167941
TYMR2 ,512,1,19,4497,-0.6340001652174969,2.914789422135162,0,2.4,1.0200799999999999,0.4893617021276595,18,5.57061287454337e-5,0.9009255787545395,-2.140700162766878
VWCABR,541,7,19,4498,0.49261273800830985,2.914789422135162,0,2.4,0.9890259999999998,0.395778364116095,18,1.0605589895765263e-4,0.9009255787545395,-1.4968240312137144
VWJETT,545,7,19,4499,-3.76948403618524,3.036238981390794,0,2.5,1.12267,0.43252595155709345,18,5.945557971868405e-4,0.9009255787545395,0.2270242323981284
VWGOLF,544,7,19,4500,-4.934806616830401,3.036238981390794,0,2.5,1.0349000000000002,0.45578851412944393,18,2.3782231887473621e-4,0.9009255787545395,-0.6892664994760249
VWFOX ,543,7,19,4501,-6.204967907152983,3.036238981390794,0,2.5,1.02942,0.38099717779868303,18,4.027981616977514e-4,0.9009255787545395,-0.16235473795841138
VV240 ,521,6,19,4502,2.149870802524438,2.5504407443682666,1,2.1,1.2780269999999998,0.39054470709146966,18,4.37078856310326e-4,0.9009255787545395,-0.08067670694414364
VV740 ,526,6,19,4503,4.92003209284702,2.5504407443682666,1,2.1,1.305612,0.38591740013540954,18,5.045689738288323e-4,0.9009255787545395,0.06291421266811259
VV760 ,528,6,19,4504,14.17003209284702,2.0646425073457397,1,1.7,1.305612,0.4389948531637905,18,1.2641006138386878e-4,0.9009255787545395,-1.321259256882641
VV780 ,530,6,19,4505,18.714386931556696,2.0646425073457397,1,1.7,1.308384,0.42459736456808195,18,2.1425434132859116e-5,0.9009255787545395,-3.0962116077943147
YUYUGO,557,23,19,4506,-8.254161455540078,3.4005876591576887,0,2.8,0.8437299999999999,0.2838427947598253,18,1.1248352919751037e-4,0.9009255787545395,-1.4379835311907812
EAGPRM,204,15,19,4507,-0.8130324232820154,2.671890303623899,0,2.2,1.3496000000000001,0.38421599169262727,18,4.2315232412396756e-4,0.9009255787545395,-0.113058116447184
PLHORI,413,16,19,4508,-6.442871132959433,3.1576885406464257,0,2.6,1.0901759999999998,0.40505226480836243,18,4.210097807106816e-4,0.9009255787545395,-0.11813426947904482
PLLASE,414,16,19,4509,-3.376742100701369,2.914789422135162,0,2.4,1.133825,0.3817427385892116,18,2.2496705839502074e-4,0.9009255787545395,-0.7448363506308358
PLSUND,419,16,19,4510,-4.829967907152982,2.914789422135162,0,2.4,1.1515029999999997,0.3700756068444091,18,9.030820487000117e-4,0.9009255787545395,0.6450230766535494
PLRELI,416,16,19,4511,-5.636419520056208,3.036238981390794,0,2.5,1.21448,0.38366336633663367,18,3.5030584807224657e-4,0.9009255787545395,-0.30198371045105254
PLACCL,403,16,19,4512,-3.761419520056208,2.914789422135162,0,2.4,1.2339719999999998,0.3632401017072285,18,9.855699701115193e-4,0.9009255787545395,0.7324297886947804
PLLEBA,415,16,19,4513,-2.491258229733626,2.914789422135162,0,2.4,1.232132,0.3426676492262344,18,8.987969618734399e-4,0.9009255787545395,0.6402668251189008
PLLEBA,415,16,19,4514,2.024870802524438,2.914789422135162,1,2.4,1.232132,0.5946684894053315,18,4.8207226798933015e-5,0.9009255787545395,-2.2852813915779855
CROMNI,124,16,19,4515,-6.442871132959433,3.1576885406464257,0,2.6,1.0901759999999998,0.40505226480836243,18,4.295799543638253e-4,0.9009255787545395,-0.09798245404173667
CRSHAD,126,16,19,4516,-4.829967907152982,2.914789422135162,0,2.4,1.1555409999999997,0.3574173712528824,18,8.880842448070104e-4,0.9009255787545395,0.6282762737869891
CRDAYT,108,16,19,4517,-4.265451778120724,2.914789422135162,0,2.4,1.2418559999999998,0.36350418029807346,18,6.856138922514917e-4,0.9009255787545395,0.3695242950054114
CRARIE,105,16,19,4518,-5.636419520056208,3.036238981390794,0,2.5,1.21448,0.38366336633663367,18,3.363793158858882e-4,0.9009255787545395,-0.342550895440052
CRLANC,117,16,19,4519,-2.733193713604594,2.914789422135162,0,2.4,1.232132,0.34292035398230086,18,3.320942290593163e-5,0.9009255787545395,-2.657956676863158
CRSPIR,127,16,19,4520,-3.700935649088466,2.914789422135162,0,2.4,1.2194759999999998,0.3616636528028933,18,8.195228555818613e-4,0.9009255787545395,0.5479319524782298
CRDYNA,109,16,19,4521,-1.8460969394110478,2.671890303623899,0,2.2,1.3152000000000001,0.3342245989304813,18,0.001167686160240822,0.9009255787545395,0.9019890938748834
FDESCO,213,18,19,4522,-6.145290487798143,3.036238981390794,0,2.5,1.115028,0.40142729705619984,18,0.003567334783121043,0.9009255787545395,2.018783701626184
FDMUST,228,18,19,4523,-4.463032423282015,2.79333986287953,0,2.3,1.2266679999999999,0.3189561435302646,18,0.001724747447695159,0.9009255787545395,1.292045576630203
FDTEMP,234,18,19,4524,-4.336419520056208,2.5504407443682666,0,2.1,1.2068609999999997,0.387504942665085,18,0.0024424994911459393,0.9009255787545395,1.639986840600181
FDTAUR,232,18,19,4525,-2.2630324232820147,2.5504407443682666,0,2.1,1.333872,0.3044654939106901,18,0.003728025539117486,0.9009255787545395,2.0628436914202144
FDTBIR,233,18,19,4526,0.022451447685726933,2.0646425073457397,1,1.7,1.4445489999999999,0.3909522479754258,18,0.001285526047971547,0.9009255787545395,0.9981329544277857
FDPROB,231,18,19,4527,-2.9364195200562087,2.914789422135162,0,2.4,1.2018300000000002,0.4051565377532229,18,0.0014247913698351314,0.9009255787545395,1.1009903398674936
FDCROW,209,18,19,4528,1.0216449960728244,2.0646425073457397,1,1.7,1.6352499999999999,0.3925673907354096,18,0.0011569734431743923,0.9009255787545395,0.8927724387699598
MCTOPA,333,18,19,4529,-2.866258229733626,2.671890303623899,0,2.2,1.2068609999999997,0.3817686014803272,18,9.180798525930131e-4,0.9009255787545395,0.661494037249474
MCSABL,331,18,19,4530,-0.38964532650782147,2.5504407443682666,1,2.1,1.360776,0.44757033248081834,18,0.0011783988773072514,0.9009255787545395,0.9111215774381565
MCCOUG,321,18,19,4531,0.6966449960728234,2.0646425073457397,1,1.7,1.4445489999999999,0.39215686274509803,18,0.001066986619816384,0.9009255787545395,0.8118033762362922
MCGRAN,322,18,19,4532,1.7071288670405664,2.0646425073457397,1,1.7,1.6608250000000002,0.39861812383736384,18,0.001189111594373681,0.9009255787545395,0.9201714129580738
LCCONT,277,18,19,4533,11.1659998347825,2.0646425073457397,1,1.7,1.491077,0.38514442916093533,18,6.041972425466271e-4,0.9009255787545395,0.24311037014975323
LCTOWN,281,18,19,4534,8.853096608976049,2.0646425073457397,1,1.7,1.7119519999999997,0.370919881305638,18,0.0012748133309051174,0.9009255787545395,0.9897647047572695
LCMKVI,279,18,19,4535,10.471644996072826,2.0646425073457397,1,1.7,1.4378520000000001,0.6011220945765429,18,2.6353283983416713e-4,0.9009255787545395,-0.5866123454159418
BKSKYH,52,19,19,4536,-4.273516294249756,3.1576885406464257,0,2.6,1.16545,0.37190082644628103,18,1.7568855988944477e-4,0.9009255787545395,-0.9920774535241055
BKSKYL,53,19,19,4537,-2.797709842636854,2.79333986287953,0,2.3,1.1987999999999999,0.4258614014711576,18,6.82400077131563e-4,0.9009255787545395,0.3648257742238581
BKCENT,38,19,19,4538,-1.7380324232820143,2.79333986287953,0,2.3,1.312354,0.35963302752293574,18,0.001435504086901561,0.9009255787545395,1.108481011596651
BKREGA,49,19,19,4539,0.024064350911533694,2.428991185112635,1,2,1.3934499999999999,0.41348600508905853,18,8.141664970486464e-4,0.9009255787545395,0.541374551932071
BKLESA,44,19,19,4540,0.6780966089760501,2.307541625857003,1,1.9,1.4226600000000003,0.5050505050505051,18,0.0015747694087651452,0.9009255787545395,1.201073798424476
BKREAT,48,19,19,4541,9.77083854445992,2.1860920666013715,1,1.8,1.33955,0.4861520329994107,18,8.463046482479352e-5,0.9009255787545395,-1.7224960288812827
BKELEC,42,19,19,4542,3.17809660897605,2.307541625857003,1,1.9,1.4255560000000003,0.5016722408026756,18,8.313068443549337e-4,0.9009255787545395,0.562208638834913
BKRIVI,51,19,19,4543,6.4159998347825,2.1860920666013715,1,1.8,1.4218110000000002,0.4804892253931275,18,2.0568416767544753e-4,0.9009255787545395,-0.8344485093205236
CDALLA,83,19,19,4544,34.35390306058895,1.821743388834476,1,1.5,1.31271,0.572737686139748,18,3.428069461257459e-5,0.9009255787545395,-2.626207978548578
CDSEVI,93,19,19,4545,12.23051596381476,2.0646425073457397,1,1.7,1.3527720000000003,0.4468146439896224,18,2.463924925278798e-4,0.9009255787545395,-0.6538645724251104
CDDEVI,89,19,19,4546,8.75067725413734,2.0646425073457397,1,1.7,1.507048,0.4460431654676259,18,0.001821161901293025,0.9009255787545395,1.346439648696002
CDBROG,84,19,19,4548,8.963580479943793,2.0646425073457397,1,1.7,1.61415,0.33412887828162285,18,4.2636613924389643e-4,0.9009255787545395,-0.10549187606386834
CDELDO,90,19,19,4549,9.801483705750243,2.0646425073457397,1,1.7,1.3723380000000003,0.4530838935983631,18,3.2138151199288676e-4,0.9009255787545395,-0.3881614066921051
CVPRIZ,147,19,19,4550,-3.72916145554008,3.643486777668952,0,3,1.1129639999999998,0.4394657475226195,18,9.620019925653744e-4,0.9009255787545395,0.7082261869538939
CVCAVA,132,19,19,4551,-4.991258229733628,2.1860920666013715,0,1.8,1.17876,0.36734693877551017,18,0.00316025153459672,0.9009255787545395,1.89761656798556
CVCAMA,130,19,19,4552,-2.491258229733626,2.1860920666013715,0,1.8,1.39776,0.43802725502920187,18,0.0010219932081373798,0.9009255787545395,0.7687197900999809
CVCELE,134,19,19,4553,-2.491258229733626,2.79333986287953,0,2.3,1.304919,0.356234096692112,18,0.0015104931063665678,0.9009255787545395,1.1594011020239083
CVCORS,138,19,19,4554,-3.709000165217498,2.914789422135162,0,2.4,1.2507880000000002,0.3468208092485549,18,0.003492345763656036,0.9009255787545395,1.9975385930124476
CVLUMI,141,19,19,4555,-2.1783550039271766,2.5504407443682666,0,2.1,1.40296,0.34439574201628054,18,0.001189111594373681,0.9009255787545395,0.9201714129580738
CVCAPR,131,19,19,4556,-0.579967907152982,2.307541625857003,1,1.9,1.599988,0.46033035472515565,18,0.0015854821258315746,0.9009255787545395,1.2078534854098546
CVVETT,151,19,19,4557,13.678096608976048,2.0646425073457397,1,1.7,1.2531499999999998,0.7446478436239529,18,2.560339378876664e-4,0.9009255787545395,-0.6154803294167941
ODCALA,372,19,19,4558,-3.700935649088466,2.914789422135162,0,2.4,1.192596,0.43789808917197454,18,0.001019850664724094,0.9009255787545395,0.7666211534430598
ODCIER,373,19,19,4559,-1.926742100701368,2.79333986287953,0,2.3,1.322585,0.402046783625731,18,0.0020354162426216163,0.9009255787545395,1.457665283806226
ODSUPR,384,19,19,4560,-0.17270984263685385,2.428991185112635,1,2,1.36391,0.4168002564924655,18,0.001070200434936313,0.9009255787545395,0.8148108973002479
OD88  ,368,19,19,4561,0.5732578992986319,2.307541625857003,1,1.9,1.419764,0.5055147058823529,18,0.001478354955167279,0.9009255787545395,1.137894896802945
